EntrezGeneID|OfficialSymbol|OfficialFullName|Summary
6310|ATXN1|ataxin 1|The autosomal dominant cerebellar ataxias (ADCA) are a heterogeneous group of neurodegenerative disorders characterized by progressive degeneration of the cerebellum, brain stem and spinal cord. Clinically, ADCA has been divided into three groups: ADCA types I-III. ADCAI is genetically heterogeneous, with five genetic loci, designated spinocerebellar ataxia (SCA) 1, 2, 3, 4 and 6, being assigned to five different chromosomes. ADCAII, which always presents with retinal degeneration (SCA7), and ADCAIII often referred to as the `pure' cerebellar syndrome (SCA5), are most likely homogeneous disorders. Several SCA genes have been cloned and shown to contain CAG repeats in their coding regions. ADCA is caused by the expansion of the CAG repeats, producing an elongated polyglutamine tract in the corresponding protein. The expanded repeats are variable in size and unstable, usually increasing in size when transmitted to successive generations. The function of the ataxins is not known. This locus has been mapped to chromosome 6, and it has been determined that the diseased allele contains 40-83 CAG repeats, compared to 6-39 in the normal allele, and is associated with spinocerebellar ataxia type 1 (SCA1). Alternative splicing results in multiple transcript variants, with one variant encoding multiple distinct proteins, ATXN1 and Alt-ATXN1, due to the use of overlapping alternate reading frames. [provided by RefSeq, Nov 2017]
4282|MIF|macrophage migration inhibitory factor|This gene encodes a lymphokine involved in cell-mediated immunity, immunoregulation, and inflammation. It plays a role in the regulation of macrophage function in host defense through the suppression of anti-inflammatory effects of glucocorticoids. This lymphokine and the JAB1 protein form a complex in the cytosol near the peripheral plasma membrane, which may indicate an additional role in integrin signaling pathways. [provided by RefSeq, Jul 2008]
2316|FLNA|filamin A|The protein encoded by this gene is an actin-binding protein that crosslinks actin filaments and links actin filaments to membrane glycoproteins. The encoded protein is involved in remodeling the cytoskeleton to effect changes in cell shape and migration. This protein interacts with integrins, transmembrane receptor complexes, and second messengers. Defects in this gene are a cause of several syndromes, including periventricular nodular heterotopias (PVNH1, PVNH4), otopalatodigital syndromes (OPD1, OPD2), frontometaphyseal dysplasia (FMD), Melnick-Needles syndrome (MNS), and X-linked congenital idiopathic intestinal pseudoobstruction (CIIPX). Two transcript variants encoding different isoforms have been found for this gene.[provided by RefSeq, Mar 2009]
10449|ACAA2|acetyl-CoA acyltransferase 2|The encoded protein catalyzes the last step of the mitochondrial fatty acid beta-oxidation spiral. Unlike most mitochondrial matrix proteins, it contains a non-cleavable amino-terminal targeting signal. [provided by RefSeq, Jul 2008]
83595|SOX7|SRY-box transcription factor 7|This gene encodes a member of the SOX (SRY-related HMG-box) family of transcription factors involved in the regulation of embryonic development and in the determination of the cell fate. The encoded protein may act as a transcriptional regulator after forming a protein complex with other proteins. The protein may play a role in tumorigenesis. A similar protein in mice is involved in the regulation of the wingless-type MMTV integration site family (Wnt) pathway. [provided by RefSeq, Jul 2008]
2019|EN1|engrailed homeobox 1|Homeobox-containing genes are thought to have a role in controlling development. In Drosophila, the 'engrailed' (en) gene plays an important role during development in segmentation, where it is required for the formation of posterior compartments. Different mutations in the mouse homologs, En1 and En2, produced different developmental defects that frequently are lethal. The human engrailed homologs 1 and 2 encode homeodomain-containing proteins and have been implicated in the control of pattern formation during development of the central nervous system. [provided by RefSeq, Jul 2008]
7168|TPM1|tropomyosin 1|This gene is a member of the tropomyosin family of highly conserved, widely distributed actin-binding proteins involved in the contractile system of striated and smooth muscles and the cytoskeleton of non-muscle cells. Tropomyosin is composed of two alpha-helical chains arranged as a coiled-coil. It is polymerized end to end along the two grooves of actin filaments and provides stability to the filaments. The encoded protein is one type of alpha helical chain that forms the predominant tropomyosin of striated muscle, where it also functions in association with the troponin complex to regulate the calcium-dependent interaction of actin and myosin during muscle contraction. In smooth muscle and non-muscle cells, alternatively spliced transcript variants encoding a range of isoforms have been described. Mutations in this gene are associated with type 3 familial hypertrophic cardiomyopathy. [provided by RefSeq, Jul 2008]
5108|PCM1|pericentriolar material 1|The protein encoded by this gene is a component of centriolar satellites, which are electron dense granules scattered around centrosomes. Inhibition studies show that this protein is essential for the correct localization of several centrosomal proteins, and for anchoring microtubules to the centrosome. Chromosomal aberrations involving this gene are associated with papillary thyroid carcinomas and a variety of hematological malignancies, including atypical chronic myeloid leukemia and T-cell lymphoma. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Oct 2015]
3845|KRAS|KRAS proto-oncogene, GTPase|This gene, a Kirsten ras oncogene homolog from the mammalian ras gene family, encodes a protein that is a member of the small GTPase superfamily. A single amino acid substitution is responsible for an activating mutation. The transforming protein that results is implicated in various malignancies, including lung adenocarcinoma, mucinous adenoma, ductal carcinoma of the pancreas and colorectal carcinoma. Alternative splicing leads to variants encoding two isoforms that differ in the C-terminal region. [provided by RefSeq, Jul 2008]
1499|CTNNB1|catenin beta 1|The protein encoded by this gene is part of a complex of proteins that constitute adherens junctions (AJs). AJs are necessary for the creation and maintenance of epithelial cell layers by regulating cell growth and adhesion between cells. The encoded protein also anchors the actin cytoskeleton and may be responsible for transmitting the contact inhibition signal that causes cells to stop dividing once the epithelial sheet is complete. Finally, this protein binds to the product of the APC gene, which is mutated in adenomatous polyposis of the colon. Mutations in this gene are a cause of colorectal cancer (CRC), pilomatrixoma (PTR), medulloblastoma (MDB), and ovarian cancer. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Aug 2016]
51|ACOX1|acyl-CoA oxidase 1|The protein encoded by this gene is the first enzyme of the fatty acid beta-oxidation pathway, which catalyzes the desaturation of acyl-CoAs to 2-trans-enoyl-CoAs. It donates electrons directly to molecular oxygen, thereby producing hydrogen peroxide. Defects in this gene result in pseudoneonatal adrenoleukodystrophy, a disease that is characterized by accumulation of very long chain fatty acids. Alternatively spliced transcript variants encoding different isoforms have been identified. [provided by RefSeq, Jul 2008]
7026|NR2F2|nuclear receptor subfamily 2 group F member 2|This gene encodes a member of the steroid thyroid hormone superfamily of nuclear receptors. The encoded protein is a ligand inducible transcription factor that is involved in the regulation of many different genes. Alternate splicing results in multiple transcript variants. [provided by RefSeq, Mar 2010]
8609|KLF7|Kruppel like factor 7|The protein encoded by this gene is a member of the Kruppel-like transcriptional regulator family. Members in this family regulate cell proliferation, differentiation and survival and contain three C2H2 zinc fingers at the C-terminus that mediate binding to GC-rich sites. This protein may contribute to the progression of type 2 diabetes by inhibiting insulin expression and secretion in pancreatic beta-cells and by deregulating adipocytokine secretion in adipocytes. A pseudogene of this gene is located on the long arm of chromosome 3. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Aug 2012]
652|BMP4|bone morphogenetic protein 4|This gene encodes a secreted ligand of the TGF-beta (transforming growth factor-beta) superfamily of proteins. Ligands of this family bind various TGF-beta receptors leading to recruitment and activation of SMAD family transcription factors that regulate gene expression. The encoded preproprotein is proteolytically processed to generate each subunit of the disulfide-linked homodimer. This protein regulates heart development and adipogenesis. Mutations in this gene are associated with orofacial cleft and microphthalmia in human patients. The encoded protein may also be involved in the pathology of multiple cardiovascular diseases and human cancers. [provided by RefSeq, Jul 2016]
11344|TWF2|twinfilin actin binding protein 2|The protein encoded by this gene was identified by its interaction with the catalytic domain of protein kinase C-zeta. The encoded protein contains an actin-binding site and an ATP-binding site. It is most closely related to twinfilin (PTK9), a conserved actin monomer-binding protein. [provided by RefSeq, Jul 2008]
8897|MTMR3|myotubularin related protein 3|This gene encodes a member of the myotubularin dual specificity protein phosphatase gene family. The encoded protein is structurally similar to myotubularin but in addition contains a FYVE domain and an N-terminal PH-GRAM domain. The protein can self-associate and also form heteromers with another myotubularin related protein. The protein binds to phosphoinositide lipids through the PH-GRAM domain, and can hydrolyze phosphatidylinositol(3)-phosphate and phosphatidylinositol(3,5)-biphosphate in vitro. The encoded protein has been observed to have a perinuclear, possibly membrane-bound, distribution in cells, but it has also been found free in the cytoplasm. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]
7942|TFEB|transcription factor EB| 
11325|DDX42|DEAD-box helicase 42|This gene encodes a member of the Asp-Glu-Ala-Asp (DEAD) box protein family. Members of this protein family are putative RNA helicases, and are implicated in a number of cellular processes involving alteration of RNA secondary structure such as translation initiation, nuclear and mitochondrial splicing, and ribosome and spliceosome assembly. Members of this family are believed to be involved in embryogenesis, spermatogenesis, and cellular growth and division. Two transcript variants encoding the same protein have been identified for this gene. [provided by RefSeq, Jul 2008]
14|AAMP|angio associated migratory cell protein|The gene is a member of the immunoglobulin superfamily. The encoded protein is associated with angiogenesis, with potential roles in endothelial tube formation and the migration of endothelial cells. It may also regulate smooth muscle cell migration via the RhoA pathway. The encoded protein can bind to heparin and may mediate heparin-sensitive cell adhesion. [provided by RefSeq, Oct 2014]
553115|PEF1|penta-EF-hand domain containing 1|This gene encodes a calcium-binding protein belonging to the penta-EF-hand protein family. The encoded protein has been shown to form a heterodimer with the programmed cell death 6 gene product and may modulate its function in Ca(2+) signaling. Alternative splicing results in multiple transcript variants and a pseudogene has been identified on chromosome 1.[provided by RefSeq, May 2010]
7763|ZFAND5|zinc finger AN1-type containing 5| 
23032|USP33|ubiquitin specific peptidase 33|This gene encodes a deubiquinating enzyme important in a variety of processes, including Slit-dependent cell migration and beta-2 adrenergic receptor signaling. The protein is negatively regulated through ubiquitination by von Hippel-Lindau tumor protein (VHL). Alternative splicing results in multiple transcript variants and protein isoforms. [provided by RefSeq, Jun 2012]
5335|PLCG1|phospholipase C gamma 1|The protein encoded by this gene catalyzes the formation of inositol 1,4,5-trisphosphate and diacylglycerol from phosphatidylinositol 4,5-bisphosphate. This reaction uses calcium as a cofactor and plays an important role in the intracellular transduction of receptor-mediated tyrosine kinase activators. For example, when activated by SRC, the encoded protein causes the Ras guanine nucleotide exchange factor RasGRP1 to translocate to the Golgi, where it activates Ras. Also, this protein has been shown to be a major substrate for heparin-binding growth factor 1 (acidic fibroblast growth factor)-activated tyrosine kinase. Two transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]
83439|TCF7L1|transcription factor 7 like 1|This gene encodes a member of the T cell factor/lymphoid enhancer factor family of transcription factors. These transcription factors are activated by beta catenin, mediate the Wnt signaling pathway and are antagonized by the transforming growth factor beta signaling pathway. The encoded protein contains a high mobility group-box DNA binding domain and participates in the regulation of cell cycle genes and cellular senescence. [provided by RefSeq, Nov 2010]
5608|MAP2K6|mitogen-activated protein kinase kinase 6|This gene encodes a member of the dual specificity protein kinase family, which functions as a mitogen-activated protein (MAP) kinase kinase. MAP kinases, also known as extracellular signal-regulated kinases (ERKs), act as an integration point for multiple biochemical signals. This protein phosphorylates and activates p38 MAP kinase in response to inflammatory cytokines or environmental stress. As an essential component of p38 MAP kinase mediated signal transduction pathway, this gene is involved in many cellular processes such as stress induced cell cycle arrest, transcription activation and apoptosis. [provided by RefSeq, Jul 2008]
1956|EGFR|epidermal growth factor receptor|The protein encoded by this gene is a transmembrane glycoprotein that is a member of the protein kinase superfamily. This protein is a receptor for members of the epidermal growth factor family. EGFR is a cell surface protein that binds to epidermal growth factor, thus inducing receptor dimerization and tyrosine autophosphorylation leading to cell proliferation. Mutations in this gene are associated with lung cancer. EGFR is a component of the cytokine storm which contributes to a severe form of Coronavirus Disease 2019 (COVID-19) resulting from infection with severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2). [provided by RefSeq, Jul 2020]
4609|MYC|MYC proto-oncogene, bHLH transcription factor|This gene is a proto-oncogene and encodes a nuclear phosphoprotein that plays a role in cell cycle progression, apoptosis and cellular transformation. The encoded protein forms a heterodimer with the related transcription factor MAX. This complex binds to the E box DNA consensus sequence and regulates the transcription of specific target genes. Amplification of this gene is frequently observed in numerous human cancers. Translocations involving this gene are associated with Burkitt lymphoma and multiple myeloma in human patients. There is evidence to show that translation initiates both from an upstream, in-frame non-AUG (CUG) and a downstream AUG start site, resulting in the production of two isoforms with distinct N-termini. [provided by RefSeq, Aug 2017]
9611|NCOR1|nuclear receptor corepressor 1|This gene encodes a protein that mediates ligand-independent transcription repression of thyroid-hormone and retinoic-acid receptors by promoting chromatin condensation and preventing access of the transcription machinery. It is part of a complex which also includes histone deacetylases and transcriptional regulators similar to the yeast protein Sin3p. This gene is located between the Charcot-Marie-Tooth and Smith-Magenis syndrome critical regions on chromosome 17. Alternate splicing results in multiple transcript variants. Pseudogenes of this gene are found on chromosomes 17 and 20.[provided by RefSeq, Jun 2010]
391|RHOG|ras homolog family member G|This gene encodes a member of the Rho family of small GTPases, which cycle between inactive GDP-bound and active GTP-bound states and function as molecular switches in signal transduction cascades. Rho proteins promote reorganization of the actin cytoskeleton and regulate cell shape, attachment, and motility. The encoded protein facilitates translocation of a functional guanine nucleotide exchange factor (GEF) complex from the cytoplasm to the plasma membrane where ras-related C3 botulinum toxin substrate 1 is activated to promote lamellipodium formation and cell migration. Two related pseudogene have been identified on chromosomes 20 and X. [provided by RefSeq, Aug 2011]
9856|KIAA0319|KIAA0319|This gene encodes a transmembrane protein that contains a large extracellular domain with multiple polycystic kidney disease (PKD) domains. The encoded protein may play a role in the development of the cerebral cortex by regulating neuronal migration and cell adhesion. Single nucleotide polymorphisms in this gene are associated with dyslexia. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene. [provided by RefSeq, Nov 2011]
4331|MNAT1|MNAT1 component of CDK activating kinase|The protein encoded by this gene, along with cyclin H and CDK7, forms the CDK-activating kinase (CAK) enzymatic complex. This complex activates several cyclin-associated kinases and can also associate with TFIIH to activate transcription by RNA polymerase II. Two transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Sep 2011]
1855|DVL1|dishevelled segment polarity protein 1|DVL1, the human homolog of the Drosophila dishevelled gene (dsh) encodes a cytoplasmic phosphoprotein that regulates cell proliferation, acting as a transducer molecule for developmental processes, including segmentation and neuroblast specification. DVL1 is a candidate gene for neuroblastomatous transformation. The Schwartz-Jampel syndrome and Charcot-Marie-Tooth disease type 2A have been mapped to the same region as DVL1. The phenotypes of these diseases may be consistent with defects which might be expected from aberrant expression of a DVL gene during development. [provided by RefSeq, Jul 2008]
5587|PRKD1|protein kinase D1|The protein encoded by this gene is a serine/threonine protein kinase involved in many cellular processes, including Golgi body membrane integrity and transport, cell migration and differentiation, MAPK8/JNK1 and Ras pathway signaling, MAPK1/3 (ERK1/2) pathway signaling, cell survival, and regulation of cell shape and adhesion. [provided by RefSeq, Jan 2017]
3708|ITPR1|inositol 1,4,5-trisphosphate receptor type 1|This gene encodes an intracellular receptor for inositol 1,4,5-trisphosphate. Upon stimulation by inositol 1,4,5-trisphosphate, this receptor mediates calcium release from the endoplasmic reticulum. Mutations in this gene cause spinocerebellar ataxia type 15, a disease associated with an heterogeneous group of cerebellar disorders. Multiple transcript variants have been identified for this gene. [provided by RefSeq, Nov 2009]
3675|ITGA3|integrin subunit alpha 3|The gene encodes a member of the integrin alpha chain family of proteins. Integrins are heterodimeric integral membrane proteins composed of an alpha chain and a beta chain that function as cell surface adhesion molecules. The encoded preproprotein is proteolytically processed to generate light and heavy chains that comprise the alpha 3 subunit. This subunit joins with a beta 1 subunit to form an integrin that interacts with extracellular matrix proteins including members of the laminin family. Expression of this gene may be correlated with breast cancer metastasis. [provided by RefSeq, Oct 2015]
648|BMI1|BMI1 proto-oncogene, polycomb ring finger|This gene encodes a ring finger protein that is major component of the polycomb group complex 1 (PRC1). This complex functions through chromatin remodeling as an essential epigenetic repressor of multiple regulatory genes involved in embryonic development and self-renewal in somatic stem cells. This protein also plays a central role in DNA damage repair. This gene is an oncogene and aberrant expression is associated with numerous cancers and is associated with resistance to certain chemotherapies. A pseudogene of this gene is found on chromosome X. Read-through transcription also exists between this gene and the upstream COMM domain containing 3 (COMMD3) gene. [provided by RefSeq, Sep 2015]
2747|GLUD2|glutamate dehydrogenase 2|The protein encoded by this gene is localized to the mitochondrion and acts as a homohexamer to recycle glutamate during neurotransmission. The encoded enzyme catalyzes the reversible oxidative deamination of glutamate to alpha-ketoglutarate. This gene is intronless.[provided by RefSeq, Jan 2010]
2969|GTF2I|general transcription factor IIi|This gene encodes a phosphoprotein containing six characteristic repeat motifs. The encoded protein binds to the initiator element (Inr) and E-box element in promoters and functions as a regulator of transcription. This locus, along with several other neighboring genes, is deleted in Williams-Beuren syndrome. There are many closely related genes and pseudogenes for this gene on chromosome 7. This gene also has pseudogenes on chromosomes 9, 13, and 21. Alternatively spliced transcript variants encoding multiple isoforms have been observed. [provided by RefSeq, Jul 2013]
4086|SMAD1|SMAD family member 1|The protein encoded by this gene belongs to the SMAD, a family of proteins similar to the gene products of the Drosophila gene 'mothers against decapentaplegic' (Mad) and the C. elegans gene Sma. SMAD proteins are signal transducers and transcriptional modulators that mediate multiple signaling pathways. This protein mediates the signals of the bone morphogenetic proteins (BMPs), which are involved in a range of biological activities including cell growth, apoptosis, morphogenesis, development and immune responses. In response to BMP ligands, this protein can be phosphorylated and activated by the BMP receptor kinase. The phosphorylated form of this protein forms a complex with SMAD4, which is important for its function in the transcription regulation. This protein is a target for SMAD-specific E3 ubiquitin ligases, such as SMURF1 and SMURF2, and undergoes ubiquitination and proteasome-mediated degradation. Alternatively spliced transcript variants encoding the same protein have been observed. [provided by RefSeq, Jul 2008]
55109|AGGF1|angiogenic factor with G-patch and FHA domains 1|This gene encodes an angiogenic factor that promotes proliferation of endothelial cells. Mutations in this gene are associated with a susceptibility to Klippel-Trenaunay syndrome. Pseudogenes of this gene are found on chromosomes 3, 4, 10 and 16.[provided by RefSeq, Sep 2010]
55083|KIF26B|kinesin family member 26B|The protein encoded by this gene is an intracellular motor protein thought to transport organelles along microtubules. The encoded protein is required for kidney development. Elevated levels of this protein have been found in some breast and colorectal cancers. [provided by RefSeq, Mar 2017]
1977|EIF4E|eukaryotic translation initiation factor 4E|The protein encoded by this gene is a component of the eukaryotic translation initiation factor 4F complex, which recognizes the 7-methylguanosine cap structure at the 5' end of messenger RNAs. The encoded protein aids in translation initiation by recruiting ribosomes to the 5'-cap structure. Association of this protein with the 4F complex is the rate-limiting step in translation initiation. This gene acts as a proto-oncogene, and its expression and activation is associated with transformation and tumorigenesis. Several pseudogenes of this gene are found on other chromosomes. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Sep 2015]
10203|CALCRL|calcitonin receptor like receptor| 
55031|USP47|ubiquitin specific peptidase 47| 
5300|PIN1|peptidylprolyl cis/trans isomerase, NIMA-interacting 1|Peptidyl-prolyl cis/trans isomerases (PPIases) catalyze the cis/trans isomerization of peptidyl-prolyl peptide bonds. This gene encodes one of the PPIases, which specifically binds to phosphorylated ser/thr-pro motifs to catalytically regulate the post-phosphorylation conformation of its substrates. The conformational regulation catalyzed by this PPIase has a profound impact on key proteins involved in the regulation of cell growth, genotoxic and other stress responses, the immune response, induction and maintenance of pluripotency, germ cell development, neuronal differentiation, and survival. This enzyme also plays a key role in the pathogenesis of Alzheimer's disease and many cancers. Multiple alternatively spliced transcript variants have been found for this gene.[provided by RefSeq, Jun 2011]
5426|POLE|DNA polymerase epsilon, catalytic subunit|This gene encodes the catalytic subunit of DNA polymerase epsilon. The enzyme is involved in DNA repair and chromosomal DNA replication. Mutations in this gene have been associated with colorectal cancer 12 and facial dysmorphism, immunodeficiency, livedo, and short stature. [provided by RefSeq, Sep 2013]
10083|USH1C|USH1 protein network component harmonin|This gene encodes a scaffold protein that functions in the assembly of Usher protein complexes. The protein contains PDZ domains, a coiled-coil region with a bipartite nuclear localization signal and a PEST degradation sequence. Defects in this gene are the cause of Usher syndrome type 1C and non-syndromic sensorineural deafness autosomal recessive type 18. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Mar 2009]
23770|FKBP8|FKBP prolyl isomerase 8|The protein encoded by this gene is a member of the immunophilin protein family, which play a role in immunoregulation and basic cellular processes involving protein folding and trafficking. Unlike the other members of the family, this encoded protein does not seem to have PPIase/rotamase activity. It may have a role in neurons associated with memory function. [provided by RefSeq, Jul 2008]
4205|MEF2A|myocyte enhancer factor 2A|The protein encoded by this gene is a DNA-binding transcription factor that activates many muscle-specific, growth factor-induced, and stress-induced genes. The encoded protein can act as a homodimer or as a heterodimer and is involved in several cellular processes, including muscle development, neuronal differentiation, cell growth control, and apoptosis. Defects in this gene could be a cause of autosomal dominant coronary artery disease 1 with myocardial infarction (ADCAD1). Several transcript variants encoding different isoforms have been found for this gene.[provided by RefSeq, Jan 2010]
25976|TIPARP|TCDD inducible poly(ADP-ribose) polymerase|This gene encodes a member of the poly(ADP-ribose) polymerase superfamily. Studies of the mouse ortholog have shown that the encoded protein catalyzes histone poly(ADP-ribosyl)ation and may be involved in T-cell function. Alternative splicing results in multiple transcript variants. [provided by RefSeq, May 2010]
7391|USF1|upstream transcription factor 1|This gene encodes a member of the basic helix-loop-helix leucine zipper family, and can function as a cellular transcription factor. The encoded protein can activate transcription through pyrimidine-rich initiator (Inr) elements and E-box motifs. This gene has been linked to familial combined hyperlipidemia (FCHL). Alternative splicing of this gene results in multiple transcript variants. A related pseudogene has been defined on chromosome 21. [provided by RefSeq, Feb 2013]
1831|TSC22D3|TSC22 domain family member 3|This gene encodes the anti-inflammatory protein glucocorticoid (GC)-induced leucine zipper. Expression of this gene stimulated by glucocorticoids and interleukin 10 and it appears to play a key role in the anti-inflammatory and immunosuppressive effects of this steroid. This protein has also been shown to inhibit pro-inflammatory molecules including nuclear factor &#954;B. Alternate splicing results in multiple transcript variants. [provided by RefSeq, Jan 2016]
27230|SERP1|stress associated endoplasmic reticulum protein 1| 
29937|NENF|neudesin neurotrophic factor|This gene encodes a neurotrophic factor that may play a role in neuron differentiation and development. A pseudogene of this gene is found on chromosome 12. Alternate splicing of this gene results in multiple transcript variants. [provided by RefSeq, Jan 2009]
10987|COPS5|COP9 signalosome subunit 5|The protein encoded by this gene is one of the eight subunits of COP9 signalosome, a highly conserved protein complex that functions as an important regulator in multiple signaling pathways. The structure and function of COP9 signalosome is similar to that of the 19S regulatory particle of 26S proteasome. COP9 signalosome has been shown to interact with SCF-type E3 ubiquitin ligases and act as a positive regulator of E3 ubiquitin ligases. This protein is reported to be involved in the degradation of  cyclin-dependent kinase inhibitor CDKN1B/p27Kip1. It is also known to be an coactivator that increases the specificity of JUN/AP1 transcription factors. [provided by RefSeq, Jul 2008]
